Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը
Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական,Աշակերտներ / Սեռ  / Արական
Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2025  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2025  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2025  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2025  /
Մարզ,Շրջան/համայնք,Դպրոց,Աշակերտներ
Կոտայք,Նաիրի / Նոր-Արտամեդ,գ. Նոր Արտամեդի մ/դ,6
Կոտայք,Նաիրի / Նոր-Գեղի,գ. Նոր Գեղիի N 1 մ/դ,28
Կոտայք,Նաիրի / Նոր-Գեղի,գ. Նոր Գեղիի Յու.Երիցյանի անվ. թիվ 2 մ/դ,11
Արագածոտն,Աշտարակ / Նոր Եդեսիա,գ. Նոր Եդեսիայի Ն. Շնորհալու անվ. մ/դ,10
Արագածոտն,Աշտարակ / Նոր-Երզնկա,գ. Նոր Երզնկայի մ/դ,9
Լոռի,Սպիտակ / Նոր Խաչակապ,գ. Նոր Խաչակապի մ/դ,1
Արարատ,Մասիս / Նոր Խարբերդ,գ. Նոր Խարբերդի թիվ 1 մ/դ,37
Արարատ,Մասիս / Նոր Խարբերդ,գ. Նոր Խարբերդի թիվ 2 մ/դ,56
Արմավիր,Արմավիր / Նոր Կեսարիա,գ. Նոր Կեսարիայի մ/դ,12
Արարատ,Արարատ / Նոր կյանք,գ. Նոր Կյանքի մ/դ,17
Շիրակ,Արթիկ / Նոր Կյանք,գ. Նոր Կյանքի մ/դ,13
Արարատ,Մասիս / Նոր Կյուրին,գ. Նոր Կյուրինի մ/դ,10
Արարատ,Արարատ / Նոր ուղի,գ. Նոր ուղու մ/դ,4
Արագածոտն,Աշտարակ / Նոր Ամանոս,գ. Նոր-Ամանոսի մ/դ,5
Արարատ,Մասիս / Նորաբաց,գ. Նորաբացի Մ.Ապելյանի անվ. մ/դ,18
Գեղարքունիք,Վարդենիս / Նորակերտ,գ. Նորակերտի մ/դ,6
Արմավիր,Վաղարշապատ / Նորակերտ,գ. Նորակերտի մ/դ,21
Արարատ,Մասիս / Նորամարգ,գ. Նորամարգի մ/դ,18
Գեղարքունիք,Սևան / Նորաշեն,գ. Նորաշենի հմ/դ,3
Լոռի,Տաշիր / Նորաշեն,գ. Նորաշենի մ/դ,1
Տավուշ,Տավուշ / Նորաշեն,գ. Նորաշենի մ/դ,4
Արարատ,Արտաշատ / Նորաշեն,գ. Նորաշենի մ/դ,18
Արագածոտն,Արագած / Նորաշեն,գ. Նորաշենի մ/դ,7
Արմավիր,Արմավիր / Նորապատ,գ. Նորապատի մ/դ,14
Արմավիր,Արմավիր / Նորավան,գ. Նորավանի մ/դ,9
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի Ա. Սողոմոնյանի անվ. թիվ 2 մ/դ,4
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի թիվ 1 մ/դ,19
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի թիվ 3 մ/դ,9
Կոտայք,Աբովյան / Նոր Գյուղ,գ. Նորգյուղի մ/դ,10
Կոտայք,Աբովյան / Նուռնուս,գ. Նուռնուսի մ/դ,2
Տավուշ,Իջևան / Ն. Ծաղկավան,գ. Ն․ Ծաղկավանի մ/դ,4
Արարատ,Արտաշատ / Շահումյան,գ. Շահումյանի մ/դ,30
Արմավիր,Վաղարշապատ / Շահումյան,գ. Շահումյանի մ/դ,10
Լոռի,Գուգարք / Շահումյան,գ. Շահումյանի մ/դ,11
Սյունիք,Սիսիան / Շաղատ,գ. Շաղաթի մ/դ,5
Արարատ,Արարատ / Շաղափ,գ. Շաղափի Լ.Ղազարյանի անվ. մ/դ,3
Արագածոտն,Աշտարակ / Շամիրամ,գ. Շամիրամի Ուսուբ-բեկի անվ. հմ/դ,2
Լոռի,Ալավերդի / Շամուտ,գ. Շամուտի հմ/դ,3
Վայոց Ձոր,Եղեգիս / Շատին,գ. Շատինի մ/դ,10
Գեղարքունիք,Վարդենիս / Շատջրեք,գ. Շատջրեքի մ/դ,2
Գեղարքունիք,Վարդենիս / Շատվան,գ. Շատվանի մ/դ,3
Սյունիք,Սիսիան / Շաքի,գ. Շաքիի մ/դ,3
Սյունիք,Սիսիան / Շենաթաղ,գ. Շենաթաղի հմ/դ,2
Լոռի,Սպիտակ / Շենավան,գ. Շենավանի հմ/դ,1
Արագածոտն,Ապարան / Շենավան,գ. Շենավանի մ/դ,13
Արմավիր,Մեծամոր / Շենավան,գ. Շենավանի մ/դ,13
Արմավիր,Բաղրամյան / Շենիկ,գ. Շենիկի մ/դ,4
Արագածոտն,Արագած / Շենկանի,գ. Շենկանիի հմ/դ,2
Սյունիք,Գորիս / Շինուհայր,գ. Շինուհայրի մ/դ,12
Լոռի,Սպիտակ / Շիրակամուտ,գ. Շիրակամուտի թիվ 1 մ/դ,6
Լոռի,Սպիտակ / Շիրակամուտ,գ. Շիրակամուտի հմ/դ,5
Շիրակ,Անի / Շիրակավան,գ. Շիրակավանի մ/դ,5
Շիրակ,Ախուրյան / Շիրակ,գ. Շիրակի մ/դ,4
Լոռի,Ալավերդի / Շնող,գ. Շնողի մ/դ,21
Գեղարքունիք,Ճամբարակ / Շորժա,գ. Շողակաթ մ/դ,4
Սյունիք,Գորիս / Շուռնուխ,գ. Շուռնուխի մ/դ,1
Սյունիք,Մեղրի / Շվանիձոր,գ. Շվանիձորի մ/դ,2
Կոտայք,Աբովյան / Ողջաբերդ,գ. Ողջաբերդի մ/դ,3
Արագածոտն,Թալին / Ոսկեթաս,գ. Ոսկեթասի մ/դ,2
Շիրակ,Ախուրյան / Ոսկեհասկ,գ. Ոսկեհասկի մ/դ,10
Արագածոտն,Աշտարակ / Ոսկեհատ,գ. Ոսկեհատի մ/դ,9
Արմավիր,Վաղարշապատ / Ոսկեհատ,գ. Ոսկեհատի մ/դ,17
Արագածոտն,Աշտարակ / Ոսկևազ,գ. Ոսկեվազի մ/դ,29
Արարատ,Արարատ / Ոսկետափ,գ. Ոսկետափի մ/դ,24
Տավուշ,Նոյեմբերյան / Ոսկևան,գ. Ոսկևանի մ/դ,4
Արարատ,Արտաշատ / Ոստան,գ. Ոստանի մ/դ,15
Սյունիք,Սիսիան / Ույծ,գ. Ույծի մ/դ,5
Արագածոտն,Աշտարակ / Ուշի,գ. Ուշիի մ/դ,11
Արագածոտն,Աշտարակ / Ուջան,գ. Ուջանի Զ.Անդրանիկի անվ. մ/դ,9
Լոռի,Ստեփանավան / Ուռուտ,գ. Ուռուտի մ/դ,5
Լոռի,Ստեփանավան / Ուրասար,գ. Ուրասարի հմ/դ,1
Արարատ,Արարատ / Ուրցաձոր,գ. Ուրծաձորի մ/դ,23
Տավուշ,Տավուշ / Չինարի,գ. Չինարիի մ/դ,5
Տավուշ,Տավուշ / Չինչին,գ. Չինչինի մ/դ,5
Վայոց Ձոր,Արենի / Չիվա,գ. Չիվայի մ/դ,4
Լոռի,Ալավերդի / Չկալով,գ. Չկալովի հմ/դ,1
Գեղարքունիք,Սևան / Չկալովկա,գ. Չկալովկաի մ/դ,3
Տավուշ,Տավուշ / Չորաթան,գ. Չորաթանի մ/դ,4
Արարատ,Արարատ / Պ. Սևակ,գ. Պ.Սևակի մ/դ,3
Տավուշ,Տավուշ / Պառավաքար,գ. Պառավաքարի մ/դ,5
Արագածոտն,Թալին / Պարտիզակ,գ. Պարտիզակի մ/դ,2
Շիրակ,Արթիկ / Պեմզաշեն,գ. Պեմզաշենի մ/դ,29
Լոռի,Ստեփանավան / Պուշկինո,գ. Պուշկինոյի հմ/դ,4
Կոտայք,Նաիրի / Պռոշյան,գ. Պռոշյանի Պ.Ղևոնդյանի անվ. մ/դ,31
Կոտայք,Աբովյան / Պտղնի,գ. Պտղնիի մ/դ,7
Արմավիր,Վաղարշապատ / Պտղունք,գ. Պտղունքի Տիգրան Մեծի անվ. մ/դ,7
Լոռի,Տաշիր / Պրիվոլնոյե,գ. Պրիվոլնոյեյի մ/դ,4
Գեղարքունիք,Վարդենիս / Ջաղացաձոր,գ. Ջաղացաձորի մ/դ,2
Արագածոտն,Արագած / Ջամշլու,գ. Ջամշլուի հմ/դ,1
Արմավիր,Արմավիր / Ջանֆիդա,գ. Ջանֆիդայի Էդ.Դաշտոյանի անվ. մ/դ,20
Շիրակ,Ախուրյան / Ջաջուռ,գ. Ջաջուռի մ/դ,3
Տավուշ,Նոյեմբերյան / Ջուջևան,գ. Ջուջևանի մ/դ,3
Կոտայք,Աբովյան / Ջրաբեր,գ. Ջրաբերի մ/դ,2
Արարատ,Մասիս / Ջրահովիտ,գ. Ջրահովտի մ/դ,6
Շիրակ,Ամասիա / Ջրաձոր,գ. Ջրաձորի մ/դ,3
Արարատ,Արտաշատ / Ջրաշեն,գ. Ջրաշենի մ/դ,15
Արմավիր,Արմավիր / Ջրաշեն,գ. Ջրաշենի մ/դ,3
Լոռի,Սպիտակ / Ջրաշեն,գ. Ջրաշենի մ/դ,22
Արմավիր,Արաքս / Ջրառատ,գ. Ջրառատի Թ.Խաչատրյանի անվ. մ/դ,22
Կոտայք,Հրազդան / Ջրառատ,գ. Ջրառատի մ/դ,4
Շիրակ,Ախուրյան / Ջրառատ,գ. Ջրառատի մ/դ,5
Արմավիր,Վաղարշապատ / Ջրարբի,գ. Ջրարբիի մ/դ,16
Շիրակ,Անի / Ջրափի,գ. Ջրափիի մ/դ,4
Կոտայք,Աբովյան / Ջրվեժ,գ. Ջրվեժի մ/դ,49
Արարատ,Մասիս / Ռանչպար,գ. Ռանչպարի մ/դ,13
Վայոց Ձոր,Եղեգնաձոր / Ռինդ,գ. Ռինդի մ/դ,6
Արագածոտն,Ալագյազ / Ռյա թազա,գ. Ռյա Թազայի մ/դ,3
Վայոց Ձոր,Եղեգնաձոր / Սալլի,գ. Սալիի հմ/դ,2
Սյունիք,Սիսիան / Սալվարդ,գ. Սալվարդի հմ/դ,2
Արարատ,Մասիս / Սայաթ-Նովա,գ. Սայաթ-Նովայի մ/դ,31
Սյունիք,Սիսիան / Սառնակունք,գ. Սառնակունքի մ/դ,1
Շիրակ,Անի / Սառնաղբյուր,գ. Սառնաղբյուրի մ/դ,15
Արագածոտն,Աշտարակ / Սասունիկ,գ. Սասունիկի մ/դ,12
Լոռի,Սպիտակ / Սարալանջ,գ. Սարալանջի hմ/դ,1
Կոտայք,Նաիրի / Սարալանջ,գ. Սարալանջի հմ/դ,2
Շիրակ,Արթիկ / Սարալանջ,գ. Սարալանջի մ/դ,7
Շիրակ,Անի / Սարակապ,գ. Սարակապի մ/դ,1
Լոռի,Սպիտակ / Սարահարթ,գ. Սարահարթի մ/դ,5
Լոռի,Սպիտակ / Սարամեջ,գ. Սարամեջի Մ. Ֆարմանյանի մ/դ,2
Շիրակ,Արթիկ / Սարատակ,գ. Սարատակի մ/դ,10
Լոռի,Տաշիր / Սարատովկա,գ. Սարատովկայի մ/դ,3
Արմավիր,Արմավիր / Սարդարապատ,գ. Սարդարապատի մ/դ,29
Տավուշ,Իջևան / Սարիգյուղ,գ. Սարիգյուղի մ/դ,5
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի N2 մ/դ,14
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի Հայկազ Խաչատրյանի անվ. հ․ 3 մ/դ,7
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի հ․ 1 մ/դ,5
Լոռի,Տաշիր / Սարչապետ,գ. Սարչապետի մ/դ,9
Գեղարքունիք,Սևան / Սեմյոնովկա,գ. Սեմյոնովկայի հմ/դ,1
Շիրակ,Աշոցք / Սիզավետ,գ. Սիզավետի մ/դ,1
Արարատ,Արարատ / Սիսավան,գ. Սիսավանի մ/դ,19
Արարատ,Մասիս / Սիս,գ. Սիսի մ/դ,15
Արագածոտն,Արագած / Սիփան,գ. Սիփանի մ/դ,1
Արարատ,Մասիս / Սիփանիկ,գ. Սիփանիկի հմ/դ,3
Սյունիք,Կապան / Սյունիք,գ. Սյունիքի մ/դ,3
Գեղարքունիք,Վարդենիս / Սոթք,գ. Սոթքի մ/դ,4
Կոտայք,Հրազդան / Սոլակ,գ. Սոլակի մ/դ,15
Արագածոտն,Թալին / Սորիկ,գ. Սորիկի հմ/դ,1
Արագածոտն,Թալին / Սուսեր,գ. Սուսերի մ/դ,1
Արարատ,Արարատ / Սուրենավան,գ. Սուրենավանի մ/դ,24
Սյունիք,Սիսիան / Սպանդարյան,գ. Սպանդարյանի մ/դ,1
Շիրակ,Արթիկ / Սպանդարյան,գ. Սպանդարյանի Վիտյա Այվազյանի անվ. մ/դ,7
Սյունիք,Գորիս / Սվարանց,գ. Սվարանցի մ/դ,1
Լոռի,Ստեփանավան / Սվերդլով,գ. Սվերդլովի մ/դ,9
Տավուշ,Իջևան / Սևքար,գ. Սևքարի մ/դ,12
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․ 2 մ/դ,22
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․1 մ/դ,8
Տավուշ,Տավուշ / Ծաղկավան,գ. Վ. Ծաղկավանի մ/դ,1
Արարատ,Արտաշատ / Վերին Արտաշատ,գ. Վ.Արտաշատի մ/դ,23
Արարատ,Վերին դվին / Վերին Դվին,գ. Վ.Դվինի մ/դ,15
Տավուշ,Տավուշ / Վ. Կ. Աղբյուր,գ. Վ.Կ.Աղբյուրի մ/դ,7
Լոռի,Գուգարք / Վահագնաձոր,գ. Վահագնաձորի հմ/դ,2
Լոռի,Գուգարք / Վահագնի,գ. Վահագնի մ/դ,6
Գեղարքունիք,Ճամբարակ / Վահան,գ. Վահանի մ/դ,5
Գեղարքունիք,Մարտունի / Վաղաշեն,գ. Վաղաշենի մ/դ,20
Սյունիք,Սիսիան / Վաղատին,գ. Վաղատինի մ/դ,1
Սյունիք,Գորիս / Վաղատուր,գ. Վաղատուրի մ/դ,4
Արմավիր,Բաղրամյան / Վանանդ,գ. Վանանդի մ/դ,10
Արարատ,Արարատ / Վանաշեն,գ. Վանաշենի մ/դ,11
Գեղարքունիք,Վարդենիս / Վանևան,գ. Վանևանի մ/դ,7
Տավուշ,Տավուշ / Վարագավան,գ. Վարագավանի մ/դ,3
Արագածոտն,Արագած / Վարդաբլուր,գ. Վարդաբլուրի Խ.Աբովյանի անվ. մ/դ,1
Լոռի,Ստեփանավան / Վարդաբլուր,գ. Վարդաբլուրի մ/դ,5
Գեղարքունիք,Մարտունի / Վարդաձոր,գ. Վարդաձորի մ/դ,17
Արմավիր,Արմավիր / Վարդանաշեն,գ. Վարդանաշենի Մ․ Մինասյանի անվ․ մ/դ,15
Սյունիք,Մեղրի / Վարդանիձոր,գ. Վարդանիձորի մ/դ,1
Արարատ,Արտաշատ / Վարդաշեն,գ. Վարդաշենի մ/դ,16
Սյունիք,Կապան / Վարդավանք,գ. Վարդավանքի մ/դ,2
Շիրակ,Արթիկ / Վարդաքար,գ. Վարդաքարի մ/դ,2
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ռ. Հովհաննիսյանի թիվ 1 հմ./դ,13
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ա.Օհանյանի անվ. թիվ 2 հմ/դ,15
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի կթհ ա/դ,11
Արագածոտն,Ապարան / Վարդենիս,գ. Վարդենիսի մ/դ,7
Արագածոտն,Ապարան / Վարդենուտ,գ. Վարդենուտի մ/դ,2
Գեղարքունիք,Սևան / Վարսեր,գ. Վարսերի Ռ. Պետրոսյանի անվ. մ/դ,8
Արագածոտն,Թալին / Վերին Բազմաբերդ,գ. Վերին Բազմաբերդի հմ/դ,3
Սյունիք,Կապան / Վերին Խոտանան,գ. Վերին Խոտանանի մ/դ,1
Կոտայք,Աբովյան / Վերին Պտղնի,գ. Վերին Պտղնիի մ/դ,7
Սյունիք,Գորիս / Վերիշեն,գ. Վերիշենի մ/դ,14
Վայոց Ձոր,Եղեգնաձոր / Վերնաշեն,գ. Վերնաշենի մ/դ,2
Սյունիք,Գորիս / Տաթև,գ. Տաթևի Սուրեն Առաքելյանի անվ. մ/դ,2
Արմավիր,Բաղրամյան / Տալվորիկ,գ. Տալվորիկի հմ/դ,2
Արմավիր,Արմավիր / Տանձուտ,գ. Տանձուտի մ/դ,12
Տավուշ,Տավուշ / Տավուշ,գ. Տավուշի մ/դ,8
Արմավիր,Վաղարշապատ / Տարոնիկ,գ. Տարոնիկի Գ. Գառնիկյանի անվ. մ/դ,15
Արարատ,Արարատ / Տափերական,գ. Տափերականի մ/դ,17
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 1 մ/դ,10
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 2 մ/դ,4
Սյունիք,Սիսիան / Տոլորս,գ. Տոլորսի մ/դ,7
Շիրակ,Արթիկ / Տուֆաշեն,գ. Տուֆաշենի մ/դ,1
Գեղարքունիք,Վարդենիս / Տրետուք,գ. Տրետուքի մ/դ,1
Արագածոտն,Թալին / Ցամաքասար,գ. Ցամաքասարի հմ/դ,4
Շիրակ,Աշոցք / Ցողամարգ,գ. Ցողամարգի մ/դ,2
Գեղարքունիք,Վարդենիս / Փամբակ,գ. Փամբակի մ/դ,1
Շիրակ,Արթիկ / Փանիկ,գ. Փանիկի մ/դ,9
Արմավիր,Վաղարշապատ / Փարաքարի,գ. Փարաքարի մ/դ,39
Արագածոտն,Աշտարակ / Փարպի,գ. Փարպիի Ղ.Փարպեցու անվ. մ/դ,9
Կոտայք,Հրազդան / Փյունիկ,գ. Փյունիկի մ/դ,2
Արմավիր,Արմավիր / Փշատավան,գ. Փշատավանի մ/դ,14
Շիրակ,Արթիկ / Փոքր Մանթաշ,գ. Փոքր Մանթաշի մ/դ,12
Գեղարքունիք,Վարդենիս / Փոքր Մասրիկ,գ. Փոքր Մասրիկի մ/դ,4
Շիրակ,Աշոցք / Փոքր Սարիար,գ. Փոքր Սարիարի մ/դ,2
Արարատ,Վեդի / Փոքր վեդի,գ. Փոքր Վեդու մ/դ,17
Կոտայք,Հրազդան / Քաղսի,գ. Քաղսի մ/դ,22
Արարատ,Արտաշատ / Քաղցրաշեն,գ. Քաղցրաշենի Սամվել Գևորգյանի անվ. մ/դ,11
Կոտայք,Նաիրի / Քանաքեռավան,գ. Քանաքեռավանի մ/դ,27
Կոտայք,Նաիրի / Քասախ,գ. Քասախի N1 մ/դ,44
Կոտայք,Նաիրի / Քասախ,գ. Քասախի Ա.Հովհաննիսյանի անվ. թիվ 2 մ/դ,12
Շիրակ,Անի / Քարաբերդ,գ. Քարաբերդի մ/դ,6
Վայոց Ձոր,Եղեգնաձոր / Քարագլուխ,գ. Քարագլխի մ/դ,4
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 1 մ/դ,9
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 2 մ/դ,7
Սյունիք,Գորիս / Քարահունջ,գ. Քարահունջի մ/դ,10
Լոռի,Սպիտակ / Քարաձոր,գ. Քարաձոր հմ/դ,1
Կոտայք,Նաիրի / Քարաշամբ,գ. Քարաշամբի մ/դ,6
Սյունիք,Գորիս / Քարաշեն,գ. Քարաշենի մ/դ,5
Լոռի,Ալավերդի / Քարինջ,գ. Քարինջի մ/դ,1
Շիրակ,Ախուրյան / Քեթի,գ. Քեթիի մ/դ,3
Արագածոտն,Ապարան / Քուչակ,գ. Քուչակի Մ. Նալբանդյանի մ/դ,13
Արագածոտն,Աշտարակ / Օհանավան,գ. Օհանավանի Ս.Ավետիսյանի անվ. մ/դ,16
Լոռի,Ալավերդի / Օձուն,գ. Օձունի թիվ 2 մ/դ,8
Լոռի,Ալավերդի / Օձուն,գ. Օձունի Հ. Օձնեցու անվ. թիվ 1 մ/դ,19
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Մ.Մաշտոցի անվ. մ/դ,26
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Փ.Բաբկենյանի անվ. հմ/դ,6
Արագածոտն,Աշտարակ / Օրգով,գ. Օրգովի մ/դ,1
Կոտայք,Հրազդան / Ֆանտան,գ. Ֆանտանի մ/դ,3
Լոռի,Գուգարք / Ֆիալետովո,գ. Ֆիոլետովոյի մ/դ,5
Արմավիր,Մեծամոր / Ալաշկերտ,գ.Ալաշկերտի Հ.Քոչարի անվ. մ/դ,15
Շիրակ,Անի / Անիավան,գ․ Անի կայարանի մ/դ,1
Շիրակ,Արթիկ / Արևշատ,գ․ Արևշատի մ/դ,12
Արագածոտն,Թալին / Արևուտ,գ․ Արևուտի հմ/դ,1
Շիրակ,Ախուրյան / Բայանդուր,գ․ Բայանդուրի մ/դ,3
Գեղարքունիք,Ճամբարակ / Ջիլ,գ․ Ջիլի մ/դ,7
Լոռի,Ալավերդի / Քարկոփ,գ․ Քարկոփի մ/դ,2
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի կենտրոնական դպրոց,4
Երևան,Երևան / Կենտրոն,Էվրիկա դպրոց,17
Արագածոտն,Արագած / Կանաիաշիր,Կանիաշիրի հմ/դ,2
Տավուշ,Նոյեմբերյան / Կողբ,Կողբի Բ. Սահակյանի անվան թիվ 2 մ/դ,16
Լոռի,Վանաձոր / Վանաձոր,ՀԱՊՀ Վանաձորի մասնաճյուղի ավագ դպրոց,1
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևելյան դպրոց-պարտեզ",38
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևմտյան դպրոց-պարտեզ",43
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հարավային դպրոց-պարտեզ",36
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հյուսիսային դպրոց-պարտեզ",36
Տավուշ,Նոյեմբերյան / Ոսկեպար,ՀՀ Տավուշի մարզի Ոսկեպարի Հ.Բարսեղյանի անվան մ/դ ՊՈԱԿ,6
Երևան,Երևան / Նոր Նորք,Հրանտ Մաթևոսյանի անվան հիմնական դպրոց,12
Սյունիք,Քաջարան / Ձագիկավան,Ձագիկավանի մ/դ,5
Արագածոտն,Թալին / Ներքին Բազմաբերդ,Ներքին Բազմաբերդի Ե.Ասատրյանի անվան միջնակարգ դպրոց,3
Արագածոտն,Թալին / Նոր Արթիկ,Նոր Արթիկի Ս.Արսենյանի անվան միջնակարգ դպրոց,5
Երևան,Երևան / Արաբկիր,Ուսմունք դպրոց,23
Կոտայք,Հրազդան / Չարենցավան,Չարենցավան քաղաքի թիվ 2 հմ/դ,33
Շիրակ,Ախուրյան / Վահրամաբերդ,Վահրամաբերդի Հարություն Մկրտչյանի անվան միջնակարգ դպրոց,8
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 2 հմ/դ,83
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի թիվ 7 հմ/դ,58
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ն.Վանյանի անվ. թիվ 5 հմ/դ,47
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Ս․ Անտոնյանի անվան թիվ 8 հմ/դ,17
Կոտայք,Աբովյան / Աբովյան,ք. Աբովյանի Վ.Համբարձումյանի անվ. թիվ 10 հմ/դ,101
Սյունիք,Մեղրի / Ագարակ,ք. Ագարակի մ/դ,26
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Կ. Դոլինյանի անվ. N11 մ/դ,1
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ե.Չարենցի անվ. թիվ 9 մ/դ,5
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 12 հմ/դ,27
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու թիվ 4 հմ/դ,5
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Հ.Թումանյանի անվ. թիվ 2 հմ/դ,25
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մ.Թանդիլյանի անվ. թիվ 10 հմ/դ,3
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Մյասնիկյանի անվ. թիվ 7 մ/դ,2
Լոռի,Ալավերդի / Ալավերդի,ք. Ալավերդու Ս.Սպանդարյանի անվ. թիվ 1 հմ/դ,6
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 1 մ/դ,4
Լոռի,Ալավերդի / Ախթալա,ք. Ախթալայի թիվ 2 մ/դ,2
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Գր.Ղափանցյանի անվ. թիվ 4 հմ/դ,30
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ն.Աշտարակեցու անվ. թիվ 1 հմ/դ,55
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Պ.Պռոշյանի անվ. թիվ 3 հմ/դ,10
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Ս.Շահազիզի անվ. թիվ 2 հմ/դ,21
Արագածոտն,Աշտարակ / Աշտարակ,ք. Աշտարակի Վ.Պետրոսյանի անվ. հմ/դ,46
Արագածոտն,Ապարան / Ապարան,ք. Ապարանի Հ. Ոսկանյանի անվան թիվ 2 հմ/դ,23
Արագածոտն,Ապարան / Ապարան,ք. Ապարանի Վ.Եղիազարյան անվ. թիվ 1 հմ/դ,20
Արարատ,Արարատ / Արարատ,ք. Արարատի N 5 մ/դ,37
Արարատ,Արարատ / Արարատ,ք. Արարատի թիվ 1 հմ/դ,21
Արարատ,Արարատ / Արարատ,ք. Արարատի թիվ 4 հմ/դ,45
Արարատ,Արարատ / Արարատ,ք. Արարատի Պ. Սևակի անվ. թիվ 2 հմ/դ,22
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 1 հմ/դ,25
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 2 հմ/դ,26
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 4 հմ/դ,20
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 5 հմ/դ,12
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 6 հմ/դ,17
Շիրակ,Արթիկ / Արթիկ,ք. Արթիկի թիվ 8 հմ/դ,7
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի Ա.Օզանյանի անվ. թիվ 5 հմ/դ,68
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 10 հմ/դ,13
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 3 հմ/դ,10
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 8 հմ/դ,60
Արմավիր,Արմավիր / Արմավիր,ք. Արմավիրի թիվ 9 հմ/դ,9
