Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը,Օգտագործված են հետևյալ ֆիլտրերը
Աշակերտներ / Սեռ  / Իգական,Աշակերտներ / Սեռ  / Իգական,Աշակերտներ / Սեռ  / Իգական,Աշակերտներ / Սեռ  / Իգական
Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2018  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2018  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2018  /,Աշակերտներ / Դպրոց ընդունվելու տարեթիվ-սկիզբ / 2018  /
Մարզ,Շրջան/համայնք,Դպրոց,Աշակերտներ
Արարատ,Արտաշատ / Ն. Դվին,գ. Ն.Դվինի Լ.Ազգալդյանի անվ. մ/դ,137
Տավուշ,Տավուշ / Ն. Կ. Աղբյուր,գ. Ն.Կ.Աղբյուրի մ/դ,35
Արմավիր,Արմավիր / Նալբանդյան,գ. Նալբանդյանի Պերճուհի և Արմէն Նալպանտեանների անվ. մ/դ,177
Շիրակ,Արթիկ / Նահապետավան,գ. Նահապետավանի մ/դ,36
Տավուշ,Տավուշ / Նավուր,գ. Նավուրի մ/դ,42
Արարատ,Արտաշատ / Նարեկ,գ. Նարեկի մ/դ,74
Լոռի,Ալավերդի / Նեղոց,գ. Նեղոցի հմ/դ,17
Սյունիք,Գորիս / Ներքին Խնձորեսկ,գ. Ներքին Խնձորեսկի մ/դ,8
Արագածոտն,Թալին / Ներքին Սասնաշեն,գ. Ներքին Սասնաշենի մ/դ,36
Սյունիք,Սիսիան / Սոֆլու,գ. Նժդեհ (Սոֆլուի) հմ/դ,4
Արագածոտն,Ապարան / Նիգավան,գ. Նիգավանի մ/դ,23
Արարատ,Մասիս / Նիզամի,գ. Նիզամիի մ/դ,54
Արարատ,Արտաշատ / Նշավան,գ. Նշավանի մ/դ,108
Արարատ,Արարատ / Նոյակերտ,գ. Նոյակերտի մ/դ,94
Շիրակ,Ախուրյան / Նոր Ախուրյան,գ. Նոր Ախուրյանի հմ/դ,4
Արմավիր,Արմավիր / Նոր Ամասիա,գ. Նոր Ամասիայի մ/դ,60
Արմավիր,Արմավիր / Նոր Արմավիր,գ. Նոր Արմավիրի մ/դ,76
Արմավիր,Արմավիր / Նոր Արտագերս,գ. Նոր Արտագերսի մ/դ,60
Կոտայք,Նաիրի / Նոր-Արտամեդ,գ. Նոր Արտամեդի մ/դ,46
Կոտայք,Նաիրի / Նոր-Գեղի,գ. Նոր Գեղիի N 1 մ/դ,227
Կոտայք,Նաիրի / Նոր-Գեղի,գ. Նոր Գեղիի Յու.Երիցյանի անվ. թիվ 2 մ/դ,97
Արագածոտն,Աշտարակ / Նոր Եդեսիա,գ. Նոր Եդեսիայի Ն. Շնորհալու անվ. մ/դ,87
Արագածոտն,Աշտարակ / Նոր-Երզնկա,գ. Նոր Երզնկայի մ/դ,78
Լոռի,Սպիտակ / Նոր Խաչակապ,գ. Նոր Խաչակապի մ/դ,20
Արարատ,Մասիս / Նոր Խարբերդ,գ. Նոր Խարբերդի թիվ 1 մ/դ,267
Արարատ,Մասիս / Նոր Խարբերդ,գ. Նոր Խարբերդի թիվ 2 մ/դ,300
Արմավիր,Արմավիր / Նոր Կեսարիա,գ. Նոր Կեսարիայի մ/դ,71
Շիրակ,Արթիկ / Նոր Կյանք,գ. Նոր Կյանքի մ/դ,69
Արարատ,Արարատ / Նոր կյանք,գ. Նոր Կյանքի մ/դ,92
Արարատ,Մասիս / Նոր Կյուրին,գ. Նոր Կյուրինի մ/դ,61
Արարատ,Արարատ / Նոր ուղի,գ. Նոր ուղու մ/դ,48
Արագածոտն,Աշտարակ / Նոր Ամանոս,գ. Նոր-Ամանոսի մ/դ,36
Գեղարքունիք,Վարդենիս / Նորաբակ,գ. Նորաբակի մ/դ,8
Արարատ,Մասիս / Նորաբաց,գ. Նորաբացի Մ.Ապելյանի անվ. մ/դ,122
Գեղարքունիք,Վարդենիս / Նորակերտ,գ. Նորակերտի մ/դ,25
Արմավիր,Վաղարշապատ / Նորակերտ,գ. Նորակերտի մ/դ,149
Արարատ,Մասիս / Նորամարգ,գ. Նորամարգի մ/դ,139
Գեղարքունիք,Սևան / Նորաշեն,գ. Նորաշենի հմ/դ,16
Տավուշ,Տավուշ / Նորաշեն,գ. Նորաշենի մ/դ,45
Արարատ,Արտաշատ / Նորաշեն,գ. Նորաշենի մ/դ,176
Արագածոտն,Արագած / Նորաշեն,գ. Նորաշենի մ/դ,46
Լոռի,Տաշիր / Նորաշեն,գ. Նորաշենի մ/դ,32
Սյունիք,Կապան / Նորաշենիկ,գ. Նորաշենիկի մ/դ,2
Արմավիր,Արմավիր / Նորապատ,գ. Նորապատի մ/դ,105
Սյունիք,Սիսիան / Նորավան,գ. Նորավանի մ/դ,25
Արմավիր,Արմավիր / Նորավան,գ. Նորավանի մ/դ,75
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի Ա. Սողոմոնյանի անվ. թիվ 2 մ/դ,54
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի թիվ 1 մ/դ,118
Գեղարքունիք,Գավառ / Նորատուս,գ. Նորատուսի թիվ 3 մ/դ,66
Կոտայք,Աբովյան / Նոր Գյուղ,գ. Նորգյուղի մ/դ,92
Կոտայք,Աբովյան / Նուռնուս,գ. Նուռնուսի մ/դ,11
Սյունիք,Մեղրի / Նռնաձոր,գ. Նռնաձորի մ/դ,5
Տավուշ,Իջևան / Ն. Ծաղկավան,գ. Ն․ Ծաղկավանի մ/դ,13
Արմավիր,Վաղարշապատ / Շահումյան,գ. Շահումյանի մ/դ,73
Արարատ,Արտաշատ / Շահումյան,գ. Շահումյանի մ/դ,212
Լոռի,Գուգարք / Շահումյան,գ. Շահումյանի մ/դ,74
Սյունիք,Սիսիան / Շաղատ,գ. Շաղաթի մ/դ,42
Արարատ,Արարատ / Շաղափ,գ. Շաղափի Լ.Ղազարյանի անվ. մ/դ,43
Սյունիք,Սիսիան / Շամբ,գ. Շամբի մ/դ,16
Արագածոտն,Աշտարակ / Շամիրամ,գ. Շամիրամի Ուսուբ-բեկի անվ. հմ/դ,16
Լոռի,Ալավերդի / Շամուտ,գ. Շամուտի հմ/դ,9
Վայոց Ձոր,Եղեգիս / Շատին,գ. Շատինի մ/դ,52
Գեղարքունիք,Վարդենիս / Շատջրեք,գ. Շատջրեքի մ/դ,18
Գեղարքունիք,Վարդենիս / Շատվան,գ. Շատվանի մ/դ,15
Սյունիք,Սիսիան / Շաքի,գ. Շաքիի մ/դ,43
Սյունիք,Սիսիան / Շենաթաղ,գ. Շենաթաղի հմ/դ,13
Լոռի,Սպիտակ / Շենավան,գ. Շենավանի հմ/դ,18
Արագածոտն,Ապարան / Շենավան,գ. Շենավանի մ/դ,52
Արմավիր,Մեծամոր / Շենավան,գ. Շենավանի մ/դ,65
Արմավիր,Բաղրամյան / Շենիկ,գ. Շենիկի մ/դ,44
Արագածոտն,Արագած / Շենկանի,գ. Շենկանիի հմ/դ,5
Սյունիք,Գորիս / Շինուհայր,գ. Շինուհայրի մ/դ,111
Լոռի,Սպիտակ / Շիրակամուտ,գ. Շիրակամուտի թիվ 1 մ/դ,43
Լոռի,Սպիտակ / Շիրակամուտ,գ. Շիրակամուտի հմ/դ,12
Շիրակ,Անի / Շիրակավան,գ. Շիրակավանի մ/դ,35
Շիրակ,Ախուրյան / Շիրակ,գ. Շիրակի մ/դ,38
Լոռի,Ալավերդի / Շնող,գ. Շնողի մ/դ,110
Գեղարքունիք,Ճամբարակ / Շորժա,գ. Շողակաթ մ/դ,28
Սյունիք,Գորիս / Շուռնուխ,գ. Շուռնուխի մ/դ,2
Սյունիք,Մեղրի / Շվանիձոր,գ. Շվանիձորի մ/դ,13
Կոտայք,Աբովյան / Ողջաբերդ,գ. Ողջաբերդի մ/դ,29
Շիրակ,Ամասիա / Ողջի,գ. Ողջիի Առուստամյանի անվ. մ/դ,5
Արագածոտն,Թալին / Ոսկեթաս,գ. Ոսկեթասի մ/դ,13
Շիրակ,Ախուրյան / Ոսկեհասկ,գ. Ոսկեհասկի մ/դ,46
Արմավիր,Վաղարշապատ / Ոսկեհատ,գ. Ոսկեհատի մ/դ,102
Արագածոտն,Աշտարակ / Ոսկեհատ,գ. Ոսկեհատի մ/դ,61
Արագածոտն,Աշտարակ / Ոսկևազ,գ. Ոսկեվազի մ/դ,169
Արարատ,Արարատ / Ոսկետափ,գ. Ոսկետափի մ/դ,146
Տավուշ,Նոյեմբերյան / Ոսկևան,գ. Ոսկևանի մ/դ,42
Արարատ,Արտաշատ / Ոստան,գ. Ոստանի մ/դ,143
Սյունիք,Սիսիան / Որոտան,գ. Որոտանի հմ/դ,11
Սյունիք,Գորիս / Որոտան,գ. Որոտանի մ/դ,13
Սյունիք,Սիսիան / Ույծ,գ. Ույծի մ/դ,22
Արագածոտն,Աշտարակ / Ուշի,գ. Ուշիի մ/դ,72
Արագածոտն,Աշտարակ / Ուջան,գ. Ուջանի Զ.Անդրանիկի անվ. մ/դ,92
Լոռի,Ստեփանավան / Ուռուտ,գ. Ուռուտի մ/դ,48
Լոռի,Ստեփանավան / Ուրասար,գ. Ուրասարի հմ/դ,17
Արարատ,Արարատ / Ուրցաձոր,գ. Ուրծաձորի մ/դ,81
Տավուշ,Տավուշ / Չինարի,գ. Չինարիի մ/դ,28
Տավուշ,Տավուշ / Չինչին,գ. Չինչինի մ/դ,18
Վայոց Ձոր,Արենի / Չիվա,գ. Չիվայի մ/դ,20
Լոռի,Ալավերդի / Չկալով,գ. Չկալովի հմ/դ,4
Գեղարքունիք,Սևան / Չկալովկա,գ. Չկալովկաի մ/դ,25
Տավուշ,Տավուշ / Չորաթան,գ. Չորաթանի մ/դ,26
Արագածոտն,Ապարան / Չքնաղ,գ. Չքնաղի հմ/դ,7
Արարատ,Արարատ / Պ. Սևակ,գ. Պ.Սևակի մ/դ,24
Տավուշ,Տավուշ / Պառավաքար,գ. Պառավաքարի մ/դ,54
Արագածոտն,Թալին / Պարտիզակ,գ. Պարտիզակի մ/դ,13
Շիրակ,Արթիկ / Պեմզաշեն,գ. Պեմզաշենի մ/դ,118
Լոռի,Ստեփանավան / Պուշկինո,գ. Պուշկինոյի հմ/դ,22
Կոտայք,Նաիրի / Պռոշյան,գ. Պռոշյանի Պ.Ղևոնդյանի անվ. մ/դ,235
Կոտայք,Աբովյան / Պտղնի,գ. Պտղնիի մ/դ,68
Արմավիր,Վաղարշապատ / Պտղունք,գ. Պտղունքի Տիգրան Մեծի անվ. մ/դ,84
Լոռի,Տաշիր / Պրիվոլնոյե,գ. Պրիվոլնոյեյի մ/դ,41
Գեղարքունիք,Վարդենիս / Ջաղացաձոր,գ. Ջաղացաձորի մ/դ,6
Արագածոտն,Արագած / Ջամշլու,գ. Ջամշլուի հմ/դ,12
Արմավիր,Արմավիր / Ջանֆիդա,գ. Ջանֆիդայի Էդ.Դաշտոյանի անվ. մ/դ,112
Շիրակ,Ախուրյան / Ջաջուռ կայարան,գ. Ջաջուռ կայարանի տ/դ,1
Շիրակ,Ախուրյան / Ջաջուռ,գ. Ջաջուռի մ/դ,32
Լոռի,Ալավերդի / Ջիլիզայի,գ. Ջիլիզայի մ/դ,5
Տավուշ,Նոյեմբերյան / Ջուջևան,գ. Ջուջևանի մ/դ,12
Կոտայք,Աբովյան / Ջրաբեր,գ. Ջրաբերի մ/դ,19
Արարատ,Մասիս / Ջրահովիտ,գ. Ջրահովտի մ/դ,59
Շիրակ,Ամասիա / Ջրաձոր,գ. Ջրաձորի մ/դ,5
Լոռի,Սպիտակ / Ջրաշեն,գ. Ջրաշենի մ/դ,177
Արարատ,Արտաշատ / Ջրաշեն,գ. Ջրաշենի մ/դ,80
Արմավիր,Արմավիր / Ջրաշեն,գ. Ջրաշենի մ/դ,35
Արմավիր,Արաքս / Ջրառատ,գ. Ջրառատի Թ.Խաչատրյանի անվ. մ/դ,127
Կոտայք,Հրազդան / Ջրառատ,գ. Ջրառատի մ/դ,45
Շիրակ,Ախուրյան / Ջրառատ,գ. Ջրառատի մ/դ,38
Արմավիր,Վաղարշապատ / Ջրարբի,գ. Ջրարբիի մ/դ,84
Շիրակ,Անի / Ջրափի,գ. Ջրափիի մ/դ,20
Կոտայք,Աբովյան / Ջրվեժ,գ. Ջրվեժի մ/դ,467
Արարատ,Մասիս / Ռանչպար,գ. Ռանչպարի մ/դ,58
Վայոց Ձոր,Եղեգնաձոր / Ռինդ,գ. Ռինդի մ/դ,55
Արագածոտն,Ալագյազ / Ռյա թազա,գ. Ռյա Թազայի մ/դ,14
Արագածոտն,Արագած / Սադունց,գ. Սադունցի Ս.Մուրադովի անվ. հմ/դ,7
Վայոց Ձոր,Եղեգնաձոր / Սալլի,գ. Սալիի հմ/դ,14
Սյունիք,Սիսիան / Սալվարդ,գ. Սալվարդի հմ/դ,6
Արարատ,Մասիս / Սայաթ-Նովա,գ. Սայաթ-Նովայի մ/դ,154
Սյունիք,Սիսիան / Սառնակունք,գ. Սառնակունքի մ/դ,14
Շիրակ,Անի / Սառնաղբյուր,գ. Սառնաղբյուրի մ/դ,140
Արագածոտն,Աշտարակ / Սասունիկ,գ. Սասունիկի մ/դ,101
Շիրակ,Աշոցք / Սարագյուղ,գ. Սարագյուղի հմ/դ,7
Լոռի,Սպիտակ / Սարալանջ,գ. Սարալանջի hմ/դ,2
Արագածոտն,Ապարան / Սարալանջ,գ. Սարալանջի հմ/դ,3
Կոտայք,Նաիրի / Սարալանջ,գ. Սարալանջի հմ/դ,29
Շիրակ,Արթիկ / Սարալանջ,գ. Սարալանջի մ/դ,43
Շիրակ,Անի / Սարակապ,գ. Սարակապի մ/դ,17
Լոռի,Սպիտակ / Սարահարթ,գ. Սարահարթի մ/դ,48
Լոռի,Սպիտակ / Սարամեջ,գ. Սարամեջի Մ. Ֆարմանյանի մ/դ,41
Վայոց Ձոր,Վայք / Սարավան,գ. Սարավանի հմ/դ,11
Շիրակ,Արթիկ / Սարատակ,գ. Սարատակի մ/դ,50
Լոռի,Տաշիր / Սարատովկա,գ. Սարատովկայի մ/դ,21
Արմավիր,Արմավիր / Սարդարապատ,գ. Սարդարապատի մ/դ,227
Տավուշ,Իջևան / Սարիգյուղ,գ. Սարիգյուղի մ/դ,69
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի N2 մ/դ,89
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի Հայկազ Խաչատրյանի անվ. հ․ 3 մ/դ,50
Գեղարքունիք,Գավառ / Սարուխան,գ. Սարուխանի հ․ 1 մ/դ,63
Լոռի,Տաշիր / Սարչապետ,գ. Սարչապետի մ/դ,46
Գեղարքունիք,Սևան / Սեմյոնովկա,գ. Սեմյոնովկայի հմ/դ,6
Վայոց Ձոր,Վայք / Սերս,գ. Սերսի հմ/դ,2
Շիրակ,Աշոցք / Սիզավետ,գ. Սիզավետի մ/դ,7
Արարատ,Արարատ / Սիսավան,գ. Սիսավանի մ/դ,109
Արարատ,Մասիս / Սիս,գ. Սիսի մ/դ,61
Արագածոտն,Արագած / Սիփան,գ. Սիփանի մ/դ,4
Արարատ,Մասիս / Սիփանիկ,գ. Սիփանիկի հմ/դ,42
Սյունիք,Կապան / Սյունիք,գ. Սյունիքի մ/դ,47
Գեղարքունիք,Վարդենիս / Սոթք,գ. Սոթքի մ/դ,38
Կոտայք,Հրազդան / Սոլակ,գ. Սոլակի մ/դ,114
Արագածոտն,Թալին / Սորիկ,գ. Սորիկի հմ/դ,2
Արագածոտն,Թալին / Սուսեր,գ. Սուսերի մ/դ,15
Արարատ,Արարատ / Սուրենավան,գ. Սուրենավանի մ/դ,93
Սյունիք,Սիսիան / Սպանդարյան,գ. Սպանդարյանի մ/դ,13
Շիրակ,Արթիկ / Սպանդարյան,գ. Սպանդարյանի Վիտյա Այվազյանի անվ. մ/դ,52
Սյունիք,Գորիս / Սվարանց,գ. Սվարանցի մ/դ,8
Լոռի,Ստեփանավան / Սվերդլով,գ. Սվերդլովի մ/դ,45
Կոտայք,Աբովյան / Սևաբերդ,գ. Սևաբերդի մ/դ,8
Տավուշ,Իջևան / Սևքար,գ. Սևքարի մ/դ,58
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․ 2 մ/դ,84
Գեղարքունիք,Մարտունի / Վերին Գետաշեն,գ. Վ. Գետաշենի հ․1 մ/դ,79
Տավուշ,Տավուշ / Ծաղկավան,գ. Վ. Ծաղկավանի մ/դ,32
Արարատ,Արտաշատ / Վերին Արտաշատ,գ. Վ.Արտաշատի մ/դ,205
Արարատ,Վերին դվին / Վերին Դվին,գ. Վ.Դվինի մ/դ,95
Տավուշ,Տավուշ / Վ. Կ. Աղբյուր,գ. Վ.Կ.Աղբյուրի մ/դ,67
Տավուշ,Իջևան / Վազաշեն,գ. Վազաշենի մ/դ,23
Լոռի,Գուգարք / Վահագնաձոր,գ. Վահագնաձորի հմ/դ,11
Լոռի,Գուգարք / Վահագնի,գ. Վահագնի մ/դ,27
Գեղարքունիք,Ճամբարակ / Վահան,գ. Վահանի մ/դ,36
Գեղարքունիք,Մարտունի / Վաղաշեն,գ. Վաղաշենի մ/դ,122
Սյունիք,Սիսիան / Վաղատին,գ. Վաղատինի մ/դ,20
Սյունիք,Գորիս / Վաղատուր,գ. Վաղատուրի մ/դ,13
Արմավիր,Բաղրամյան / Վանանդ,գ. Վանանդի մ/դ,65
Արարատ,Արարատ / Վանաշեն,գ. Վանաշենի մ/դ,90
Գեղարքունիք,Վարդենիս / Վանևան,գ. Վանևանի մ/դ,46
Տավուշ,Տավուշ / Վարագավան,գ. Վարագավանի մ/դ,15
Արագածոտն,Արագած / Վարդաբլուր,գ. Վարդաբլուրի Խ.Աբովյանի անվ. մ/դ,8
Լոռի,Ստեփանավան / Վարդաբլուր,գ. Վարդաբլուրի մ/դ,44
Վայոց Ձոր,Եղեգնաձոր / Վարդահովիտ,գ. Վարդահովիտի հմ/դ,2
Գեղարքունիք,Մարտունի / Վարդաձոր,գ. Վարդաձորի մ/դ,88
Արմավիր,Արմավիր / Վարդանաշեն,գ. Վարդանաշենի Մ․ Մինասյանի անվ․ մ/դ,49
Սյունիք,Մեղրի / Վարդանիձոր,գ. Վարդանիձորի մ/դ,10
Արարատ,Արտաշատ / Վարդաշեն,գ. Վարդաշենի մ/դ,137
Սյունիք,Կապան / Վարդավանք,գ. Վարդավանքի մ/դ,8
Շիրակ,Արթիկ / Վարդաքար,գ. Վարդաքարի մ/դ,24
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ռ. Հովհաննիսյանի թիվ 1 հմ./դ,65
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի Ա.Օհանյանի անվ. թիվ 2 հմ/դ,118
Գեղարքունիք,Մարտունի / Վարդենիկ,գ. Վարդենիկի կթհ ա/դ,63
Արագածոտն,Ապարան / Վարդենիս,գ. Վարդենիսի մ/դ,28
Արագածոտն,Ապարան / Վարդենուտ,գ. Վարդենուտի մ/դ,29
Գեղարքունիք,Սևան / Վարսեր,գ. Վարսերի Ռ. Պետրոսյանի անվ. մ/դ,49
Արագածոտն,Թալին / Վերին Սասնաշեն,գ. Վերին Սասնաշենի Մ. Մանուկյանի անվ. հմ/դ,2
Արագածոտն,Թալին / Վերին Բազմաբերդ,գ. Վերին Բազմաբերդի հմ/դ,21
Սյունիք,Կապան / Վերին Խոտանան,գ. Վերին Խոտանանի մ/դ,8
Կոտայք,Աբովյան / Վերին Պտղնի,գ. Վերին Պտղնիի մ/դ,61
Սյունիք,Գորիս / Վերիշեն,գ. Վերիշենի մ/դ,74
Վայոց Ձոր,Եղեգնաձոր / Վերնաշեն,գ. Վերնաշենի մ/դ,23
Սյունիք,Գորիս / Տաթև,գ. Տաթևի Սուրեն Առաքելյանի անվ. մ/դ,14
Արմավիր,Բաղրամյան / Տալվորիկ,գ. Տալվորիկի հմ/դ,14
Սյունիք,Կապան / Տանձավեր,գ. Տանձավերի մ/դ,2
Սյունիք,Գորիս / Տանձատափ,գ. Տանձատափի հմ/դ,2
Արմավիր,Արմավիր / Տանձուտ,գ. Տանձուտի մ/դ,72
Տավուշ,Տավուշ / Տավուշ,գ. Տավուշի մ/դ,47
Սյունիք,Կապան / Տավրուս,գ. Տավրուսի մ/դ,3
Արմավիր,Վաղարշապատ / Տարոնիկ,գ. Տարոնիկի Գ. Գառնիկյանի անվ. մ/դ,88
Արարատ,Արարատ / Տափերական,գ. Տափերականի մ/դ,149
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 1 մ/դ,60
Սյունիք,Գորիս / Տեղ,գ. Տեղի թիվ 2 մ/դ,44
Արարատ,Արարատ / Տիգրանաշեն,գ. Տիգրանաշենի Պարույր Սևակի անվան հմ/դ,1
Սյունիք,Սիսիան / Տոլորս,գ. Տոլորսի մ/դ,22
Սյունիք,Սիսիան / Տորունիք,գ. Տորունիքի հմ/դ,5
Շիրակ,Արթիկ / Տուֆաշեն,գ. Տուֆաշենի մ/դ,7
Գեղարքունիք,Վարդենիս / Տրետուք,գ. Տրետուքի մ/դ,7
Արագածոտն,Թալին / Ցամաքասար,գ. Ցամաքասարի հմ/դ,10
Շիրակ,Աշոցք / Ցողամարգ,գ. Ցողամարգի մ/դ,23
Լոռի,Գուգարք / Փամբակ,գ. Փամբակի հմ/դ,6
Գեղարքունիք,Վարդենիս / Փամբակ,գ. Փամբակի մ/դ,18
Շիրակ,Արթիկ / Փանիկ,գ. Փանիկի մ/դ,99
Արմավիր,Վաղարշապատ / Փարաքարի,գ. Փարաքարի մ/դ,226
Արագածոտն,Աշտարակ / Փարպի,գ. Փարպիի Ղ.Փարպեցու անվ. մ/դ,82
Կոտայք,Հրազդան / Փյունիկ,գ. Փյունիկի մ/դ,12
Արմավիր,Արմավիր / Փշատավան,գ. Փշատավանի մ/դ,101
Շիրակ,Արթիկ / Փոքր Մանթաշ,գ. Փոքր Մանթաշի մ/դ,57
Գեղարքունիք,Վարդենիս / Փոքր Մասրիկ,գ. Փոքր Մասրիկի մ/դ,40
Շիրակ,Աշոցք / Փոքր Սարիար,գ. Փոքր Սարիարի մ/դ,6
Արարատ,Վեդի / Փոքր վեդի,գ. Փոքր Վեդու մ/դ,187
Շիրակ,Ախուրյան / Փոքրաշեն,գ. Փոքրաշենի մ/դ,4
Կոտայք,Հրազդան / Քաղսի,գ. Քաղսի մ/դ,148
Արարատ,Արտաշատ / Քաղցրաշեն,գ. Քաղցրաշենի Սամվել Գևորգյանի անվ. մ/դ,128
Կոտայք,Նաիրի / Քանաքեռավան,գ. Քանաքեռավանի մ/դ,177
Կոտայք,Նաիրի / Քասախ,գ. Քասախի N1 մ/դ,267
Կոտայք,Նաիրի / Քասախ,գ. Քասախի Ա.Հովհաննիսյանի անվ. թիվ 2 մ/դ,117
Շիրակ,Անի / Քարաբերդ,գ. Քարաբերդի մ/դ,45
Վայոց Ձոր,Եղեգնաձոր / Քարագլուխ,գ. Քարագլխի մ/դ,31
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 1 մ/դ,101
Արմավիր,Բաղրամյան / Քարակերտ,գ. Քարակերտի թիվ 2 մ/դ,54
Սյունիք,Գորիս / Քարահունջ,գ. Քարահունջի մ/դ,40
Լոռի,Սպիտակ / Քարաձոր,գ. Քարաձոր հմ/դ,16
Կոտայք,Նաիրի / Քարաշամբ,գ. Քարաշամբի մ/դ,18
Սյունիք,Գորիս / Քարաշեն,գ. Քարաշենի մ/դ,24
Լոռի,Ալավերդի / Քարինջ,գ. Քարինջի մ/դ,20
Շիրակ,Ախուրյան / Քեթի,գ. Քեթիի մ/դ,37
Արագածոտն,Ապարան / Քուչակ,գ. Քուչակի Մ. Նալբանդյանի մ/դ,69
Սյունիք,Կապան / Օխտար,գ. Օխտարի մ/դ,2
Արագածոտն,Աշտարակ / Օհանավան,գ. Օհանավանի Ս.Ավետիսյանի անվ. մ/դ,119
Լոռի,Ալավերդի / Օձուն,գ. Օձունի թիվ 2 մ/դ,92
Լոռի,Ալավերդի / Օձուն,գ. Օձունի Հ. Օձնեցու անվ. թիվ 1 մ/դ,89
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Մ.Մաշտոցի անվ. մ/դ,195
Արագածոտն,Աշտարակ / Օշական,գ. Օշականի Փ.Բաբկենյանի անվ. հմ/դ,25
Արագածոտն,Աշտարակ / Օրգով,գ. Օրգովի մ/դ,23
Կոտայք,Հրազդան / Ֆանտան,գ. Ֆանտանի մ/դ,42
Լոռի,Գուգարք / Ֆիալետովո,գ. Ֆիոլետովոյի մ/դ,62
Արմավիր,Մեծամոր / Ալաշկերտ,գ.Ալաշկերտի Հ.Քոչարի անվ. մ/դ,93
Շիրակ,Ախուրյան / Ախուրյան,գ․ Ախուրյանի Ն․Աղբալյանի անվ․ ա/դ,1
Տավուշ,Տավուշ / Այգեպար,գ․ Այգեպարի մ/դ,14
Շիրակ,Անի / Անիավան,գ․ Անի կայարանի մ/դ,7
Շիրակ,Արթիկ / Արևշատ,գ․ Արևշատի մ/դ,80
Արագածոտն,Թալին / Արևուտ,գ․ Արևուտի հմ/դ,4
Շիրակ,Ախուրյան / Բայանդուր,գ․ Բայանդուրի մ/դ,40
Գեղարքունիք,Ճամբարակ / Ջիլ,գ․ Ջիլի մ/դ,44
Լոռի,Ալավերդի / Քարկոփ,գ․ Քարկոփի մ/դ,23
Տավուշ,Դիլիջան / Դիլիջան,Դիլիջանի կենտրոնական դպրոց,67
Երևան,Երևան / Կենտրոն,Էվրիկա դպրոց,160
Տավուշ,Իջևան / Իջևան,Իջևանի վարժարան ՊՈԱԿ,1
Արագածոտն,Արագած / Կանաիաշիր,Կանիաշիրի հմ/դ,8
Տավուշ,Նոյեմբերյան / Կողբ,Կողբի Բ. Սահակյանի անվան թիվ 2 մ/դ,91
Երևան,Երևան / Քանաքեռ - Զեյթուն,Հայ - չինական բարեկամության դպրոց,212
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևելյան դպրոց-պարտեզ",257
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Արևմտյան դպրոց-պարտեզ",220
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հարավային դպրոց-պարտեզ",162
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Հյուսիսային դպրոց-պարտեզ",206
Երևան,Երևան / Մալաթիա,"ՀՀ ԿԳՆ «Երևանի «Մխիթար Սեբաստացի» կրթահամալիր» ՊՈԱԿ, Միջին դպրոց",231
Վայոց Ձոր,Վայք / Զեդեա,ՀՀ Վայոց ձորի մարզի Զեդեայի հմ/դ,4
Տավուշ,Նոյեմբերյան / Ոսկեպար,ՀՀ Տավուշի մարզի Ոսկեպարի Հ.Բարսեղյանի անվան մ/դ ՊՈԱԿ,22
Երևան,Երևան / Նոր Նորք,Հրանտ Մաթևոսյանի անվան հիմնական դպրոց,106
Սյունիք,Քաջարան / Ձագիկավան,Ձագիկավանի մ/դ,19
