Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,677
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,207
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,314
Երևան,Երևան / Կենտրոն,ք. Երևանի պարարվեստի պետ. քոլեջ,78
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,136
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,311
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,494
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,177
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,100
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս. Դավթի անվ. Կրթահամալիր,1
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,513
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ս.Գևորգյանի անվ. թիվ 189 ա/դ,2
Երևան,Երևան / Մալաթիա,ք. Երևանի Ս.Խանզադյանի անվ. թիվ 184 ա/դ,3
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,93
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ս.Հովսեփյանի անվ. թիվ 115 ա/դ,1
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,80
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,194
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,378
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,462
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,138
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,543
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,101
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,327
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,211
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,482
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,191
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,382
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,606
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,195
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,138
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,388
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,272
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,68
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,421
Երևան,Երևան / Կենտրոն,ք. Երևանի Տ. Շևչենկոյի անվ. թիվ 42 ա/դ,2
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,252
Երևան,Երևան / Մալաթիա,ք. Երևանի օլիմպիական հերթափոխի պետական մարզական մգ.մ/դ,24
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,495
Արագածոտն,Թալին / Թալին,ք. Թալինի թիվ 2 հմ/դ,125
Արագածոտն,Թալին / Թալին,ք. Թալինի Մ. Արսլանյանի անվան թիվ 1 հիմնական դպրոց,176
Շիրակ,Աշոցք / Թորոսգյուղ,ք. Թորոսգյուղի մ/դ,23
Լոռի,Ալավերդի / Թումանյան,ք. Թումանյանի Խ.Աբովյանի անվ. մ/դ,71
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Գ.Էդիլյան անվ. թիվ 3 հմ/դ,231
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 4 հմ/դ,182
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 5 հմ/դ,443
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Ս.Սարգսյանի անվ. թիվ 1 հմ/դ,283
Կոտայք,Հրազդան / Ծաղկաձոր,ք. Ծաղկաձորի մ/դ,63
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 1 հմ/դ,260
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 10 մ/դ,129
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 11 մ/դ,27
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 12 հմ/դ,24
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 13 հմ/դ,219
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 հտ/կթհ,30
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 մ/դ,350
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 4 մ/դ,4
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 5 հմ/դ,268
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 6 հմ/դ,306
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 7 հմ/դ,411
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 8 մ/դ,45
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Իսահակյանի անվ. թիվ 9 հմ/դ,227
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Շիրակացու անվ. թիվ 6 հմ/դ,171
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ասքանազ Մռավյանի անվ. թիվ 4 հմ/դ,256
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 14 հմ/դ,214
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 2 հմ/դ,211
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 7 մ/դ,23
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Լ․ Խեչոյանի անվ. թիվ 10 ա/դ,1
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Խ.Աբովյանի անվ. թիվ 1 ա/դ,1
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ. Թումանյանի անվան թիվ 5 հմ/դ,263
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Պարոնյանի անվ. թիվ 12 հմ/դ,345
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Օրբելու անվ. թիվ 13 ա/դ,1
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Պ.Սևակի անվ. թիվ 8 հմ/դ,455
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Վ.Սարոյանի անվ. թիվ 11 հմ/դ,653
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 1հմ/դ,190
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 2 հմ/դ,95
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 4 մ/դ,23
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 2 հմ/դ,470
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 3 հմ/դ,341
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 4 հմ/դ,167
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 6 հմ/դ,81
Արարատ,Մասիս / Մասիս,ք. Մասիսի հ. 5 ա/դ,1
Արարատ,Մասիս / Մասիս,ք. Մասիսի Մ․ Մաշտոցի անվ. N 1 հմ/դ,421
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 1 մ/դ,192
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 2 մ/դ,86
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 1 հմ/դ,167
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 2 հմ/դ,426
Արմավիր,Արմավիր / Մեծամոր,ք. Մեծամորի թիվ 1 հմ/դ,516
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 1 մ/դ,164
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 2 մ/դ,98
Արագածոտն,Աշտարակ / Մուղնի,ք. Մուղնու Մ.Աշճյանի անվ. հ/դ,44
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,ք. Նոյեմբերյանի թիվ 2 hմ/դ,256
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 1 հմ/դ,361
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 3 հմ/դ,224
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի Մեծն Մուրադի անվ. թիվ 4 հմ/դ,192
Լոռի,Ալավերդի / Շամլուղ,ք. Շամլուղի մ/դ,30
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի ԱՀԿ Վազգեն Ա.-ի անվ. թիվ 3 հմ/դ,350
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ե.Չարենցի անվ. թիվ 5 հմ/դ,398
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի թիվ 6 հմ/դ,306
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Մ.Մաշտոցի անվ. թիվ 1 ա/դ,3
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ս.Ավանյանի անվ. թիվ 4 հմ/դ,311
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի թիվ 3 մ/դ,53
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի կրթահամալիր,133
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի Մ. Գորկու անվան թիվ 1 հմ/դ,89
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի ա/դ,1
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 1 hմ/դ,157
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 2 hմ/դ,256
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 4 hմ/դ,208
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 5 hմ/դ,234
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ալ. Մյասնիկյանի անվ. թիվ 1 hմ/դ,163
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Դ. Տեր-Սիմոնյանի անվ. թիվ 2 հմ/դ,222
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 5 հմ/դ,40
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 8 մ/դ,156
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Շ․ Ազնավուրի անվ․ թիվ 3 հմ/դ,62
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ս.Ավետիսյանի անվան ավագ դպրոց,1
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Վարդանանց թիվ 4 հմ/դ,55
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,232
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Մ.Խորենացու անվ. թիվ 3 հմ/դ,70
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Սուրբ Գրիգոր Լուսավորիչի անվ. թիվ 2 հմ/դ,198
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Վ.Թեքեյանի անվ. թիվ 6 մ/դ,192
Գեղարքունիք,Սևան / Սևան,ք. Սևանի թիվ 4 հմ/դ,123
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 5 մ/դ,25
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 6 մ/դ,46
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,493
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Յա. Զարոբյանի անվ. թիվ 2 հմ/դ,64
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Վ.Կարապետյանի անվ. թիվ 3 հմ/դ,456
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի «Գ.Լուսավորիչ» համալ.-ի մ/դ,53
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նժդեհի անվ. թիվ 8 հմ/դ,163
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ե.Օտյանի անվ. թիվ 7 հմ/դ,295
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Զ.Անդրանիկի անվ. թիվ 12 հմ/դ,495
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Խ.Աբովյանի անվ. թիվ 4 հմ/դ,490
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Հ.Հովհաննիսյանի անվ. թիվ 3 հմ/դ,347
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Ա.Ս. Էջմիածնի Էօրնեկեանի անվ. մ/դ,149
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Գորկու անվ. թիվ 5 ա/դ,4
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,320
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ներսիսյան թիվ 6 հմ/դ,293
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ռ.Պատկանյանի անվ. թիվ 9 հմ/դ,442
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Վ.Ռշտունու անվ. թիվ 11 հմ/դ,239
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի ավագ դպրոց,2
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի թիվ 2 հմ/դ,314
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պ.Սևակի անվ. թիվ 30 հմ/դ,405
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Բակունցի անվ. N 7 հմ/դ,165
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Խլղաթյանի անվ. թիվ 18 մ/դ,265
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Մաթևոսյանի անվ. թիվ 8 հմ/դ,179
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Պուշկինի անվ. թիվ 4 հմ/դ,422
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ԱՀԿ Վազգեն 1-ին անվ. թիվ 1 հմ/դ,302
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ավ.Իսահակյանի անվ. թիվ 2 հմ/դ,97
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գ.Չաուշի անվ. թիվ 24 մ/դ,313
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գայի անվ. թիվ 21 հմ/դ,53
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Դ.Վարուժանի անվ. թիվ 16 հմ/դ,225
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Եղ. Չարենցի անվ. թիվ 12 հմ/դ,66
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Խ.Աբովյանի անվ. թիվ 9 հմ/դ,74
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ծովակալ Իսակովի անվ. թիվ 23 հմ/դ,311
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Հ.Թումանյանի անվ. թիվ 3 հմ/դ,384
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ղ.Ալիշանի անվ. թիվ 27 հմ/դ,280
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Մաշտոցի անվ. թիվ 15 հմ/դ,208
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մաթեմատիկայի և բնագիտ.առարկաների խորացված ուսուցմամբ հատուկ դպրոց,119
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պաբլո Տիչինայի անվ. թիվ 20 հմ/դ,169
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս.Զորյանի անվան №22 հ/դ,115
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ստ.Շահումյանի անվ. թիվ 6 հմ/դ,262
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ.Համբարձումյանի անվ. թիվ 25 հմ/դ,390
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ․ Մելիքսեթյանի անվ․ թիվ 28 հմ/դ,196
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Րաֆֆու անվ. թիվ 19 հմ/դ,190
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Էդ. Պողոսյանի անվ. թիվ 2 հմ/դ,281
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 3 հմ/դ,221
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 4 հմ/դ,90
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Հ.Համբարձումյանի անվ. ա/դ,1
Արարատ,Արարատ / Վեդի,ք. Վեդիի Գ. Մարգարյանի անվ. թիվ 1 հմ/դ,350
Արարատ,Արարատ / Վեդի,ք. Վեդիի թիվ 2 հմ/դ,365
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի Ա. Աղեկյանի անվ. թիվ 2 հմ/դ,274
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի ա/դ,1
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի թիվ 1 հմ/դ,182
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 1 մ/դ,154
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 2 մ/դ,157
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 5 մ/դ,25
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 6 հմ/դ,3
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք․ Երևանի Ա.Շահինյանի անվ․ ֆիզիկամաթեմատիկական մասնագիտացված դպրոց,47
Երևան,Երևան / Ավան,ք․ Երևանի Զապել Եսայանի անվան հ. 180 հիմնական դպրոց ՊՈԱԿ,404
Արմավիր,Վաղարշապատ / Ֆերիկ,Ֆերիկի Ռզալիե Ռաշիդի Օզմանյանի անվան միջնակարգ դպրոց,17
